THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
638,742,715,13960,-3036,9016,10
640,783,767,13760,-3744,8284,23
639,828,773,-1124,-14716,5216,6
659,766,729,14672,-1492,7288,24
643,792,782,5672,1812,-17512,17
644,838,783,13468,-5900,7696,3
637,744,718,15080,-4388,6296,10
662,810,762,15340,-1448,5828,14
638,854,796,8912,-168,13032,13
656,784,742,12192,-5852,9112,16
658,785,751,15912,-4304,4148,14
647,784,744,14908,-188,8212,4
662,738,705,15336,-4428,4464,1
657,786,740,4584,4908,-16228,2
663,801,760,9216,-9440,7168,14
657,788,742,3584,5260,-16484,2
659,768,731,9584,-12288,5740,24
641,722,712,16108,812,3268,21
666,861,844,14088,-3740,7936,11
644,846,788,14984,-1292,7400,3
645,757,772,6620,1160,-16156,18
643,805,760,11004,-3256,11788,22
653,721,680,5332,12840,7060,5
639,836,780,-416,-14192,7476,6
648,781,746,14452,-3176,7084,4
646,816,782,14468,-2016,8284,26
660,748,718,15544,-4528,1524,25
640,807,761,16276,-3276,2644,20
640,782,737,16688,-36,2608,9
657,741,706,15584,-1080,5588,12
661,806,757,12460,-4600,9388,14
640,783,739,10004,-1400,12560,9
640,809,759,15028,-3848,4136,9
658,744,709,14776,-924,6532,12
640,805,778,15600,-4632,4112,20
662,737,704,14560,-3932,5964,1
642,813,786,14880,-4668,2436,20
661,748,717,15208,-2196,5516,25
642,721,712,13648,1060,8168,21
645,847,788,4964,1456,14580,3
660,749,713,14228,328,8188,12
657,782,752,13036,-976,10376,16
643,810,764,7812,-6920,13340,22
643,777,815,15304,-508,6804,9
640,744,711,15072,-1908,6472,10
640,786,763,13760,-4328,8040,22
665,772,745,13672,-3680,8296,7
640,810,780,12120,-6120,9188,20
663,816,787,15292,-4884,2824,15
640,787,767,14068,-1880,7964,22
639,848,798,14400,-4152,6312,13
656,789,743,5956,6256,-15052,2
653,721,682,4648,5684,14068,5
644,846,788,12704,-2788,10088,3
649,798,838,13432,-1268,8756,22
656,739,702,15748,-3992,5212,12
656,793,746,5372,4380,-16460,2
666,772,747,13072,-2440,8992,7
657,742,707,14808,-2488,5968,12
664,866,826,14692,-6504,4440,19
640,804,760,12544,-6080,8680,20
655,794,747,14264,-3492,7096,2
663,772,753,15576,-2244,6756,7
666,865,849,7068,2784,14136,11
662,741,707,12464,204,9744,1
641,720,710,15764,-3288,4176,21
639,706,699,15664,-304,3928,21
658,771,756,11748,-8584,7216,24
642,720,716,16108,-1320,4444,21
639,753,722,4208,-940,16172,10
652,805,772,14320,1232,8488,26
654,717,683,1276,15072,5312,5
640,782,737,15268,-3940,6940,9
656,742,707,15248,-3320,5448,12
640,783,739,14736,-5100,7276,9
661,809,758,11596,-4128,10952,14
665,771,745,11860,-3468,11076,7
659,766,728,10772,-10028,8292,24
658,784,751,10032,-12236,4332,16
656,710,684,5052,12732,8868,5
659,768,731,10588,-10052,7372,24
665,864,825,12464,-824,10456,19
641,785,771,14796,-3144,6432,23
639,853,797,14388,-4656,6064,13
665,732,701,15256,-876,6524,1
667,864,815,14240,-1848,8160,8
656,788,742,4580,6136,-15980,2
655,740,705,13808,424,9584,12
663,866,823,14516,-6936,4356,19
661,738,704,14588,-2772,8280,1
640,803,759,13444,-3312,8976,20
666,862,796,11536,-4804,10616,11
654,724,691,5020,15040,5116,5
640,751,721,14280,-768,7564,10
660,748,717,15180,-6664,1756,25
642,706,702,14888,-5896,5096,21
667,859,832,15080,-548,6580,8
648,799,708,13012,-40,10112,22
657,743,707,11880,-4348,10164,12
642,764,728,14760,-7528,668,23
644,849,790,14940,-3056,6132,3
658,769,753,11372,-7960,8208,24
663,816,778,16200,-472,4956,15
667,861,819,14876,-5008,6156,8
641,813,784,13184,-5148,7624,20
667,858,822,15460,-368,6452,8
660,749,718,16196,-864,3936,25
662,809,762,8904,-7968,10860,14
660,748,717,16228,3068,2364,25
643,793,782,6400,1056,-17108,17
655,716,681,4516,14744,4188,5
666,733,701,15576,-2168,5012,1
641,753,715,15936,-7324,3200,10
660,750,731,16664,-1584,2572,25
642,785,771,14248,-4508,6860,23
641,814,790,14476,-3520,7080,20
640,786,771,13184,-3124,8808,23
640,805,762,13564,-9732,252,20
645,845,788,10392,-728,12380,3
653,811,780,14612,164,7028,26
641,720,710,16196,-2984,4028,21
660,749,712,4476,-14432,7872,12
645,776,696,15916,-1708,4308,9
661,748,717,15712,-792,5284,25
641,776,775,8680,10896,8252,22
639,747,717,15780,-3004,4456,10
641,811,785,13252,-8876,5408,20
659,765,729,14880,-3312,6672,24
641,775,770,648,-16216,3772,22
657,773,756,12244,-1684,10644,24
640,782,739,9496,9184,10668,9
657,771,754,13072,-9352,3564,24
662,816,779,15620,-4768,3716,15
643,799,756,9876,-1432,12512,22
641,813,789,11788,-7048,9120,20
663,772,754,14444,-2248,6980,7
654,720,687,7472,13816,2424,5
666,866,798,15516,-2184,5776,11
641,776,769,13060,-7236,6864,22
658,746,712,15280,-2480,6200,12
646,817,786,13988,-3172,7984,26
663,815,791,15072,1128,6900,15
663,825,782,13476,-7456,6352,14
643,811,765,11520,2336,11176,22
666,859,819,15632,-2056,5244,8
664,772,749,15308,-2008,5508,7
661,800,752,13172,-6104,7920,14
664,814,786,13740,-312,8356,15
656,784,753,8492,-3624,14192,16
657,770,753,9536,-5888,11820,24
666,864,815,14948,-2052,7220,8
653,781,747,10060,1096,13776,4
641,777,773,11884,9512,5604,22
661,810,767,13220,-1264,8152,14
664,865,826,14540,-2212,7820,19
652,799,770,15360,292,6660,26
652,808,776,14684,-2260,7180,26
639,830,772,-2836,-14380,6560,6
656,776,742,11536,-4244,11180,16
665,772,746,16196,-2920,4368,7
658,769,752,8300,3232,11872,24
663,817,776,16668,-1644,2788,15
642,794,777,4528,10496,-13784,17
639,826,772,520,-15300,5012,6
642,790,773,6076,8060,-14560,17
654,809,775,15668,-2684,5512,26
665,866,827,14496,-5316,3572,19
644,757,773,-1088,14956,-7884,18
662,800,764,11340,-5112,11388,14
642,720,711,14736,-4596,6104,21
664,772,753,15676,-76,5560,7
641,813,786,13060,-5964,8292,20
657,781,752,5436,-13208,6680,16
661,752,735,6564,-14224,5020,25
662,818,788,16108,-624,5120,15
647,783,740,9032,-5904,12340,4
668,861,827,16388,-2220,3804,8
662,738,704,3924,-1928,14580,1
653,717,682,2908,15688,4344,5
642,763,728,14496,-3884,6476,23
647,786,753,14712,-1052,8228,4
665,772,747,13852,-3948,7908,7
667,868,832,16048,896,4760,11
663,737,704,6564,-1492,13356,1
642,798,755,15644,-1484,5572,22
640,717,707,15412,-456,6216,21
639,846,801,12988,-764,10100,13
644,847,790,15080,132,7336,3
662,734,698,1412,-4848,15028,1
656,776,743,11576,-3724,10716,16
643,789,774,4160,9748,-14676,17
640,810,780,10448,-8364,9556,20
661,806,753,11856,1084,10660,14
660,748,714,15960,-1424,5208,12
640,784,741,14960,-5672,4612,9
640,782,739,12928,5232,8544,9
644,779,812,15428,1244,6700,9
642,710,704,14640,1520,7264,21
656,742,707,14576,316,8336,12
664,866,824,13816,-2304,8572,19
639,826,772,-4036,-14136,5848,6
664,814,787,16380,468,2632,15
657,774,741,14476,-6216,4692,16
661,753,737,12416,2256,9868,25
648,781,744,14880,-4000,5876,4
639,744,715,15532,-4328,4184,10
641,811,783,14636,-7588,2016,20
658,749,712,8152,-2384,13796,12
662,817,784,15888,-1108,4528,15
654,720,689,4148,4788,14380,5
642,802,758,14136,-2648,8248,22
666,865,794,15340,-2476,6304,11
647,799,832,14648,-2844,7068,22
643,815,767,14520,-880,7468,22
640,744,709,13936,-7712,3312,10
648,785,746,14824,-1812,6452,4
666,867,767,14372,368,7784,11
644,849,790,13940,-2520,6888,3
662,814,772,13340,-3436,8608,14
640,713,705,16068,1700,4076,21
665,772,746,13076,-5312,9040,7
660,753,734,16152,-3372,4072,25
666,864,869,15064,832,6144,11
639,838,783,-1708,-14808,6480,6
661,745,715,16316,-3600,908,25
654,720,687,7356,14752,1780,5
666,861,821,15512,-4480,5136,8
640,813,784,12820,-10744,-500,20
639,806,780,16072,1196,4276,20
663,815,773,13944,-1884,8136,14
660,753,732,13136,3824,8120,25
652,804,774,16132,2280,4760,26
644,845,788,15204,2232,6404,3
665,870,822,14284,-6780,4000,19
664,771,742,16032,-4548,2648,7
660,748,713,17052,1168,3304,12
663,865,826,12288,8,10456,19
656,791,745,6220,4360,-15724,2
640,782,739,15848,-4984,2164,9
654,716,685,4576,14592,5452,5
643,756,768,3432,4600,-17024,18
663,866,824,14304,-6868,5764,19
656,786,740,5512,7076,-14624,2
639,835,778,-5680,-13632,6132,6
639,754,717,14716,-2296,7468,10
643,776,767,14712,172,6744,9
664,866,822,14428,-2716,7348,19
660,749,713,6148,-14500,3816,12
640,806,761,16232,-1100,1768,20
642,780,773,10884,5904,10432,22
639,843,784,-3300,-13704,7372,6
639,847,800,10772,-3492,13244,13
640,844,784,-2912,-14048,6908,6
664,865,825,15112,-1232,6128,19
640,808,780,15396,-8,6484,20
659,744,708,13652,-4892,7348,12
639,846,803,13804,-240,9800,13
659,744,708,14948,-3880,6824,12
652,802,770,13788,172,8544,26
664,771,744,15720,-4744,2036,7
661,808,763,11136,-4548,10756,14
662,817,788,14260,-3652,7172,15
663,865,823,12900,-5328,8952,19
641,776,775,4740,15592,3220,22
639,807,783,14280,-7924,4544,20
655,797,749,5672,4792,-15852,2
661,758,739,14912,-4392,5704,25
654,807,777,15944,1756,5360,26
638,846,793,760,-13716,10576,13
638,846,794,532,-12820,9564,13
639,784,767,15412,-5740,2520,23
639,836,782,-1840,-13700,7964,6
656,789,743,9536,4092,-14472,2
666,861,820,14700,-3456,6712,8
659,769,732,13412,-232,9720,24
643,802,759,8976,-800,13236,22
643,794,777,3696,10596,-14400,17
640,745,713,14972,-3832,5792,10
667,859,819,15612,-2316,5408,8
663,800,750,15148,-7564,336,14
644,838,782,13824,-3932,8028,3
643,756,769,3244,4824,-16736,18
654,713,684,4960,14092,4948,5
657,745,710,14012,-2204,7896,12
650,795,823,14052,-1548,8548,22
667,861,828,13116,-4640,8820,8
644,838,782,15028,-5680,4580,3
642,796,789,3344,844,-17448,17
660,765,729,13284,-2588,9732,24
662,815,792,15416,-428,6272,15
662,752,733,10732,6580,10176,25
657,770,753,13088,-5828,8780,24
640,753,715,15400,-4212,5216,10
639,827,775,-1304,-14956,7112,6
668,859,824,14900,2192,6412,8
662,821,776,6912,-15296,2804,14
643,810,764,14672,-2872,8044,22
641,811,781,13852,-7480,5116,20
658,768,752,13180,-7960,6640,24
639,827,774,-2516,-12792,7444,6
642,801,757,13388,-5300,8392,22
647,786,745,11712,1884,10856,4
658,772,756,12132,-7968,6588,24
640,805,761,16720,-1328,2180,20
647,784,743,12964,-2608,9828,4
668,863,814,15720,-3412,4872,8
638,743,717,16380,-1264,4132,10
644,777,803,13152,4072,9128,9
644,757,770,7432,-3088,-15564,18
665,771,745,14752,2788,7444,7
657,789,742,4464,5776,-16532,2
640,806,760,16516,-100,3408,20
639,828,774,-1780,-14620,6504,6
650,781,747,10032,-2780,12796,4
667,864,819,15568,696,5812,8
665,771,744,15672,-1340,5872,7
657,855,795,5428,4880,-15792,2
654,720,688,6108,3068,14168,5
639,843,784,-2260,-14196,7132,6
641,776,774,11608,10764,6716,22
639,833,775,-928,-12788,8252,6
657,772,755,12296,-932,10676,24
656,791,745,4740,5340,-16156,2
639,855,792,12816,-10036,3628,13
641,812,785,14540,-664,7460,20
664,866,825,14368,360,7376,19
642,788,772,2324,12412,-13312,17
666,732,705,12208,860,10860,1
662,817,789,16324,-1976,3584,15
642,790,783,3704,1964,-17272,17
640,783,739,8276,4836,12696,9
657,772,756,11512,-448,10688,24
666,867,894,8372,1436,13300,11
640,847,797,14232,-1164,6976,13
643,809,763,16480,-1304,3908,22
659,766,729,14084,-3624,9216,24
654,719,686,3756,-1684,15636,5
654,716,683,3568,14712,6020,5
661,737,702,10820,9252,7840,1
641,784,742,15380,-36,7084,9
656,737,702,15568,-1892,5456,12
644,757,772,9412,3020,-14832,18
666,863,759,14520,136,7816,11
665,867,826,15532,20,7656,19
662,762,727,16164,-3972,1636,24
662,815,774,15372,-1988,6196,14
661,809,766,13840,-3208,7832,14
640,807,785,15488,-2756,7532,20
664,817,790,13688,1316,9992,15
663,865,825,14032,-6624,5868,19
638,852,793,-1248,-11328,12184,13
665,863,885,13128,-5980,7500,11
663,866,827,14080,676,8412,19
643,810,765,14116,-1292,7504,22
661,752,734,15640,-4272,5144,25
647,787,754,12728,-2100,10264,4
666,860,829,15372,-4652,5296,8
662,809,763,5680,-14820,4884,14
645,847,788,8056,-5148,13048,3
640,807,757,13464,-3292,9168,9
644,777,772,12944,-2612,10448,9
659,765,728,13224,-1512,9572,24
639,837,780,-1348,-13424,8116,6
656,775,741,13728,-7012,7016,16
664,773,751,15876,-1732,4160,7
641,718,710,15172,-432,7268,21
644,846,788,11864,-1168,11036,3
644,845,787,6264,-996,14708,3
639,854,795,11080,-10084,8096,13
639,753,722,3828,-1312,15500,10
643,764,728,15368,-7168,904,23
661,738,704,13136,-772,9936,1
658,743,709,14208,-804,8868,12
639,846,794,11088,1240,12168,13
640,709,702,15920,-648,4668,21
657,771,753,13820,-7580,4824,24
654,718,686,4296,-164,15440,5
639,827,773,-3076,-13584,8636,6
662,738,705,3876,-1832,15772,1
647,785,752,14904,-3828,6212,4
641,812,781,14152,-6128,6304,20
639,837,781,-1832,-13340,8188,6
648,781,746,14852,-2136,7008,4
641,722,712,16640,912,3648,21
640,806,779,12628,-3008,8864,20
665,861,805,15704,-1340,5184,11
645,813,788,14144,-6428,4108,20
668,873,857,15884,1028,5448,11
639,827,773,-2728,-13736,8372,6
659,771,755,7124,-11952,7400,24
649,810,723,13408,768,9044,22
643,779,768,15180,-624,6696,9
662,817,788,13988,-4996,7644,15
640,782,738,17092,1428,-832,9
645,847,788,6840,-2920,14500,3
640,709,701,16728,-316,4272,21
667,863,817,15820,-788,6088,8
639,848,798,14804,-5924,4916,13
656,780,750,5688,-13144,8604,16
655,718,684,2676,-1652,15728,5
653,807,774,15420,-712,6204,26
662,737,704,4524,-632,15288,1
650,809,705,12852,412,9308,22
658,774,757,7868,-4376,13504,24
648,797,718,12792,-796,9792,22
658,748,712,4676,-1752,14952,12
639,783,764,14872,-6712,4960,23
664,815,791,14600,964,7076,15
640,807,763,15048,-6328,3584,20
651,780,747,8640,-1940,13348,4
663,817,778,16524,-1888,2608,15
649,781,743,14860,-1668,6580,4
662,816,778,16380,-720,3840,15
655,794,747,12972,9512,-8260,2
638,846,798,8928,-6768,11480,13
654,808,778,15512,-2460,4436,26
664,814,786,15360,0,6800,15
649,797,749,13480,-3268,9564,22
642,718,706,15392,1276,6100,21
656,786,742,5268,4240,-17312,2
640,778,769,14164,-5768,6168,22
639,836,781,160,-13312,8888,6
640,782,738,13616,3864,8236,9
638,744,723,14532,-5872,5752,10
641,813,786,14540,-8160,1808,20
657,786,749,10224,-6304,10428,16
641,775,771,-568,-13860,8376,22
639,847,793,8020,-4312,13784,13
663,733,700,14808,-1088,7348,1
666,771,745,13264,-3804,8660,7
660,808,755,8508,-4504,13680,14
661,809,758,6020,-6428,14092,14
659,766,731,15132,-5588,4040,24
657,797,750,964,6680,-16468,2
666,861,821,15604,-5904,4420,8
639,709,700,16012,836,4284,21
644,755,766,4276,4540,-16588,18
640,784,740,15268,-7016,-428,9
645,846,787,3224,-5880,14960,3
663,866,820,15112,-1440,6792,19
653,720,682,5924,14976,3436,5
655,779,747,11308,-6340,9908,16
654,720,688,6192,2548,14448,5
653,807,777,15688,1320,5408,26
653,806,774,15604,12,6436,26
665,772,747,13152,-3524,9112,7
639,826,773,-884,-15688,5284,6
647,786,751,11596,4456,10016,4
657,796,747,5504,4148,-17264,2
641,811,783,8740,-8984,10920,20
665,861,852,15208,-2960,6284,11
662,816,776,15652,-5016,3344,15
639,750,717,15728,-2664,5780,10
653,722,688,7052,-4608,13552,5
667,863,819,16184,864,4920,8
648,781,747,12692,-2300,10516,4
654,722,689,14712,-3796,7356,5
638,847,790,-5376,-12640,7792,6
659,765,743,15060,-6012,3980,25
641,718,706,13400,-4668,8080,21
639,828,774,-1616,-14440,7436,6
643,805,761,11236,-2072,11252,22
641,786,766,10700,220,11948,22
664,813,786,14504,-60,6908,15
660,749,718,16336,-560,4780,25
660,750,718,16424,2080,3336,25
657,783,749,13072,-2796,9800,16
664,772,755,12672,-5716,7908,7
656,791,745,6840,5072,-15844,2
640,783,738,11516,7636,8904,9
642,799,755,12732,-6072,8252,22
664,813,786,15716,-1964,5864,15
639,853,797,14932,-4896,5956,13
666,865,889,12948,3060,9780,11
664,783,750,14788,-5512,5956,16
663,734,698,5580,-648,15300,1
641,785,778,4072,-3992,14700,23
640,753,718,5512,15916,2436,10
667,861,827,16024,-2744,4776,8
639,840,790,15964,-2936,4544,13
661,817,796,16624,-1660,3380,15
647,786,752,14696,-3708,6716,4
640,809,759,15708,-2996,4436,9
658,744,709,15000,-1232,6992,12
661,817,793,15740,-2640,4532,15
645,845,787,5556,1988,15220,3
640,785,769,14292,-1212,8748,23
666,867,886,15804,-436,5724,11
657,770,753,9584,-3588,12492,24
640,783,738,13444,-3036,7676,9
656,711,683,5264,13060,8556,5
654,722,688,11136,-5816,10220,5
638,846,795,12216,348,10372,13
667,861,822,14188,-2700,7364,8
663,866,826,14172,-412,8992,19
639,848,797,15924,-2360,4572,13
644,838,781,13464,-5256,6836,3
655,779,747,11520,-7096,9264,16
646,820,786,13564,-4348,8664,26
666,774,747,13800,-4176,5672,7
641,814,798,14388,-1628,7500,20
639,848,797,14900,-6464,4232,13
654,721,685,4988,14728,4624,5
653,721,688,6900,13568,3888,5
639,783,765,15360,-2840,5308,23
642,797,784,5080,760,-17164,17
643,757,773,10676,4644,-13360,18
662,816,790,16840,600,1588,15
658,768,752,13308,-8180,5992,24
639,839,791,-1072,-14052,7792,6
644,758,770,6432,6868,-15048,18
662,817,778,15968,328,3732,15
642,790,778,2196,4540,-17204,17
654,714,684,4272,15112,5012,5
663,866,824,13200,-5404,8272,19
645,818,787,13056,-1148,9628,26
642,718,712,14348,1028,8504,21
661,806,750,11072,-6956,10792,14
662,805,754,13780,1448,7064,14
658,773,757,9084,-1868,13800,24
638,851,798,-3464,-13992,6800,13
644,841,783,14888,-4604,6664,3
668,861,825,15952,-428,4792,8
662,817,793,15540,1560,4800,15
662,817,789,15396,-296,6292,15
650,811,779,13728,948,8856,22
647,784,745,13788,-1856,8408,4
640,808,759,11832,-4648,9656,9
645,847,789,4156,6180,14020,3
645,813,781,15692,-2948,3704,26
662,752,735,14592,-6032,5776,25
641,786,775,12780,-8364,6536,23
641,780,776,5228,15084,3968,22
654,807,775,15924,-1060,4540,26
639,750,718,15168,-2492,6032,10
662,737,702,964,196,12816,1
656,794,747,5896,3880,-16116,2
658,771,754,13420,-3628,8192,24
659,767,731,14604,-2676,6864,24
660,749,718,16088,-908,4680,25
664,815,787,13836,-236,9916,15
641,814,792,14904,-180,7644,20
643,814,786,16896,-1620,1752,20
641,776,773,9992,11072,7736,22
657,745,715,5476,-2756,14652,12
644,812,784,16220,-1692,3864,26
657,769,753,9136,1908,12660,24
639,855,793,14196,-6144,5728,13
665,866,802,5888,3868,14204,11
667,861,817,15732,-424,5504,8
660,808,755,5800,6412,13492,14
641,811,787,10980,-6796,10044,20
665,866,823,14764,-2496,7388,19
643,755,765,5780,7376,-15272,18
648,785,745,12140,-780,10820,4
664,773,751,15504,-1708,6364,7
657,771,754,12056,-10496,4688,24
667,861,821,14636,-5060,4336,8
639,838,783,-1288,-14620,7456,6
654,807,774,15936,-352,4648,26
660,753,732,13084,3424,8448,25
641,753,715,14872,-7952,2728,10
641,775,772,-56,-13916,8376,22
663,866,822,15004,-4312,4888,19
661,806,758,12308,-8420,7820,14
650,798,786,13360,444,9584,22
639,747,717,16020,-2800,4100,10
657,784,741,13148,-7084,7172,16
640,807,758,15216,-3064,5300,9
646,817,784,14348,-3192,8424,26
638,846,794,1368,-13140,9916,13
660,808,755,6356,7728,12580,14
647,784,792,13700,-4912,7408,4
661,805,754,12868,580,10156,14
657,787,741,3516,5184,-16860,2
642,811,784,15448,-5816,1428,20
660,750,731,11764,4128,10364,25
657,772,755,9616,-11140,6288,24
643,782,764,15692,1380,5196,9
643,810,765,14920,-240,7260,22
661,809,767,12684,-124,9344,14
654,717,684,3564,15560,3440,5
642,721,718,15800,-340,4620,21
638,852,796,-1256,-12620,9652,13
658,798,745,1584,4340,-15700,2
661,751,734,15820,-5524,2440,25
657,771,754,7892,-12240,7380,24
639,828,774,-2100,-14424,6696,6
640,747,714,6828,-2196,14440,10
640,806,757,16140,-564,4876,9
643,809,763,7808,-6196,13080,22
660,786,751,14904,-2984,3500,14
643,765,728,15612,-3468,5488,23
639,837,782,-440,-14484,7120,6
659,771,755,13072,-9096,3004,24
665,798,762,11120,-8356,8804,14
666,745,711,7084,-4216,12596,1
660,739,704,13536,-4572,8768,1
660,748,711,15952,-4164,2360,12
662,805,753,13460,604,9388,14
656,741,707,15556,380,6512,12
662,814,772,13344,-3308,8880,14
642,791,778,1676,3444,-17212,17
660,748,712,11708,-9740,6844,12
666,799,762,8068,-7448,10224,14
647,782,741,15432,1356,5764,4
642,780,772,7124,12220,7916,22
639,754,716,15140,4884,5168,10
638,829,768,-3512,-14120,6132,6
664,866,829,11936,-6364,9108,19
662,815,790,15616,268,4952,15
655,740,706,13896,-1720,7928,12
644,758,771,5744,-2576,-16696,18
647,798,716,14616,-2528,7200,22
640,715,708,15856,1716,5388,21
655,797,749,5448,4896,-16428,2
647,782,749,14064,-4552,7296,4
644,848,789,14600,-2992,6972,3
667,861,816,15808,336,5632,8
653,805,773,15332,108,6320,26
644,839,783,15628,-3292,4516,3
662,734,699,1156,-4568,15124,1
662,824,777,12780,-7292,7048,14
643,756,767,8364,2464,-15092,18
640,789,779,6976,13084,6864,22
640,806,752,15308,488,6228,9
642,717,706,14688,-952,7692,21
664,773,752,15636,-1284,4652,7
644,846,788,13620,-2096,8960,3
641,751,721,14680,-564,8608,10
647,784,744,14888,-3352,6728,4
663,772,751,13628,-7072,5716,7
666,865,835,15404,-1988,6400,11
658,745,709,15076,2216,6760,12
640,753,725,5972,-1764,14788,10
658,765,751,15548,-6188,2228,24
639,827,772,-984,-13344,8424,6
661,752,734,14368,-12,7744,25
666,866,764,13544,-6232,8044,11
640,809,783,13104,-2812,9064,20
663,741,708,15480,-4352,3936,1
660,751,733,15116,-6136,3736,25
639,853,796,13976,-4356,6392,13
652,804,772,15824,1548,6428,26
642,721,712,14520,-2408,7820,21
661,765,730,13896,-3792,7428,24
658,743,709,14308,-5440,4932,12
660,772,756,13436,-7636,6816,24
661,811,770,12744,-3008,9900,14
639,846,799,16604,-1228,6860,13
639,846,792,12704,-5808,7064,13
662,761,727,16304,-3856,1204,24
666,862,808,8744,32,12936,11
656,739,705,14596,-5520,5488,12
643,798,755,15460,-4288,4644,22
640,807,780,12872,-7136,7624,20
660,815,769,7576,-14240,3724,14
657,744,710,6016,-3196,13968,12
644,758,770,5960,5580,-16616,18
657,737,702,15944,-1920,4504,12
638,748,714,14880,-1776,7848,10
663,772,755,15560,-1492,7112,7
640,744,712,15608,-5096,3624,10
662,817,790,15196,-1052,5596,15
643,777,682,14756,2484,6596,9
656,784,748,4564,-15692,7588,16
667,864,817,13276,-2288,9956,8
638,847,799,12228,2904,12532,13
664,865,825,15036,-1188,6696,19
667,860,818,14172,-3440,7364,8
662,814,793,13984,-2264,7436,15
663,816,792,15552,-4912,3744,15
643,794,779,2644,3416,-17508,17
640,805,761,16004,-6620,1916,20
642,716,710,14856,3128,6692,21
642,720,711,14852,-3316,5584,21
665,771,745,14336,-1312,7472,7
663,799,751,15092,-6768,-1140,14
661,764,728,12924,-6028,7376,24
644,847,788,6756,120,14072,3
640,790,774,13808,-2576,8768,22
641,812,785,14380,-4580,7348,20
640,744,712,14408,-7644,2644,10
639,837,780,-2292,-14008,7048,6
662,738,705,7828,-3260,14136,1
660,752,734,16568,-1108,2572,25
645,817,783,13408,-1944,8888,26
669,863,813,15248,-3504,5468,8
647,781,747,11388,-1804,12152,4
640,783,739,16584,-3512,-1568,9
657,770,754,10028,-8592,9824,24
640,721,712,16292,308,4104,21
657,796,757,640,11308,-13144,2
654,721,689,7136,14568,2696,5
644,755,768,3336,5020,-17200,18
639,826,772,-4464,-14848,5280,6
639,807,779,16132,1808,3796,20
649,800,830,11692,2044,11316,22
638,854,795,13108,-6884,8140,13
652,736,703,16360,-2320,3900,12
648,804,700,13164,-1304,9812,22
656,784,751,6948,-5456,12284,16
658,771,755,10496,-7740,9988,24
639,753,723,3344,-508,15760,10
639,783,765,15476,-4344,2584,23
642,706,703,14652,-6412,4912,21
640,783,738,5968,-840,14956,9
640,754,717,15064,1516,5956,10
667,861,821,14332,-3900,6076,8
657,789,742,4508,5200,-16392,2
639,827,777,-1644,-16016,5488,6
648,784,743,13648,-1336,8476,4
662,734,702,14728,-3152,6756,1
643,797,786,3484,332,-16760,17
638,742,716,14528,-1516,7392,10
653,812,778,13868,-1396,7888,26
650,736,705,16308,-2228,2156,12
657,789,743,3724,6424,-16264,2
662,813,772,11440,-3392,10956,14
638,853,805,12620,-3528,9268,13
670,863,813,14820,-5012,6140,8
648,781,744,13576,-900,7728,4
657,741,706,15276,44,6852,12
662,818,790,16992,-2076,1960,15
644,812,781,14872,328,6644,26
643,805,761,9620,-8444,9404,22
642,720,712,14656,2200,7064,21
658,771,753,14516,-6980,3852,24
666,732,703,13788,808,8716,1
642,757,723,15272,-88,6528,23
665,772,745,13904,-3104,8824,7
648,781,743,13748,-420,8504,4
666,864,818,15640,-5548,3504,8
642,815,789,15264,-6532,3396,20
665,871,825,16584,-3588,3432,19
639,849,800,13340,-6084,7072,13
640,783,732,8924,-688,13012,9
657,772,764,13492,-576,9892,24
665,863,856,13464,-1848,9284,11
661,805,750,10988,-6332,10344,14
656,784,751,8372,-6300,12444,16
639,802,759,13016,-2980,9284,20
640,784,741,15420,-5076,5072,9
640,744,711,15024,-2184,7048,10
657,739,704,15240,-4628,5260,12
640,744,712,15356,-5556,3880,10
643,764,727,14612,-396,7932,23
640,786,774,10760,-3120,11988,23
659,766,730,15612,-4940,3768,24
639,854,795,8780,-10080,8716,13
667,858,820,15256,-2584,6640,8
661,753,733,15684,-4892,3884,25
641,703,693,15260,-4352,5728,21
656,776,742,12364,-3852,9320,16
653,806,774,15748,-308,5664,26
653,812,777,14556,-728,7680,26
644,808,763,16028,-1456,3972,22
643,791,776,6784,7240,-14788,17
638,854,796,7844,-3152,13572,13
666,859,825,10056,-10176,8096,8
639,826,772,-4560,-14168,5048,6
656,742,707,14684,252,8160,12
640,748,715,15244,-4220,5796,10
665,773,748,15288,-3072,5116,7
655,796,746,5164,6640,-15524,2
667,861,823,15444,-2636,5844,8
668,859,826,15932,276,5412,8
663,735,701,6408,-208,14760,1
656,794,747,5304,4100,-16464,2
657,773,755,11548,-6040,10592,24
640,805,761,11364,-11532,1216,20
656,783,759,-508,-16112,4128,16
644,844,786,6076,1168,14256,3
665,768,744,14688,220,7844,7
647,785,754,14944,-284,5160,4
664,865,825,15468,-1848,7088,19
639,839,778,-3684,-13524,6384,6
640,746,714,8264,-2520,13404,10
663,752,733,14660,-4832,4796,25
639,753,714,13820,-6464,7228,10
669,864,816,13436,-4420,8568,8
643,806,761,14888,-832,6888,22
662,815,774,14024,-5756,6576,14
651,807,775,15604,3404,4636,26
640,745,711,13772,-1112,8480,10
657,788,742,3684,5928,-16616,2
640,783,740,13244,-9564,2660,9
663,772,753,15336,-1920,4656,7
658,771,756,13120,-9260,5088,24
638,742,716,15540,-3424,5496,10
