THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
663,772,752,12956,-5484,8392,7
663,772,752,13728,-5132,7516,7
663,772,751,13900,-5608,6936,7
664,772,753,13640,-5880,6924,7
663,772,752,12820,-6688,7464,7
663,772,751,12624,-6888,6968,7
664,772,752,12536,-7644,6456,7
663,772,752,13200,-8340,5164,7
664,772,752,13048,-8628,6508,7
664,772,752,12388,-9520,5892,7
664,772,751,11860,-8888,5332,7
663,772,752,13436,-10204,4916,7
663,772,751,13628,-7072,5716,7
664,772,750,13712,-6432,5888,7
663,772,752,14196,-6632,6664,7
663,772,751,13688,-7016,5836,7
663,772,751,13356,-6372,5992,7
663,772,752,13988,-5236,6360,7
664,772,751,15264,-4800,5400,7
664,772,753,15776,-4076,5256,7
664,772,754,15648,-2528,4608,7
663,772,753,15860,-2668,4700,7
663,772,754,15664,-3132,4288,7
664,772,754,16000,-2000,4084,7
664,772,753,15996,-1448,4420,7
663,772,754,15624,-368,5336,7
663,772,753,15956,-616,5664,7
664,772,753,15676,-76,5560,7
663,772,754,15704,-652,5776,7
663,772,753,15576,-2244,6756,7
664,772,754,15104,-2828,5624,7
664,772,754,15496,-3460,6036,7
664,772,753,15148,-3160,5488,7
664,772,754,15372,-3612,5584,7
664,772,753,15244,-4492,5732,7
663,773,752,15300,-3328,5448,7
663,773,753,14912,-3420,5820,7
664,772,752,14976,-2900,6032,7
664,772,752,15520,-2784,6580,7
664,773,753,15168,-2716,6972,7
664,772,751,15024,-1452,6752,7
664,772,753,15156,-916,5404,7
663,772,752,15396,-1940,6448,7
664,773,751,15504,-1708,6364,7
664,773,753,15464,-664,6368,7
664,773,752,15636,-1284,4652,7
664,773,752,15612,-1768,4760,7
664,773,753,15648,-700,4688,7
664,773,751,15876,-1732,4160,7
664,773,752,15928,-2148,4336,7
669,863,813,15248,-3504,5468,8
669,863,813,15456,-4032,5212,8
669,863,812,14740,-4576,5580,8
669,863,812,14752,-5256,5980,8
669,863,812,14768,-5100,5548,8
669,863,813,14404,-5748,5848,8
669,863,811,14984,-5892,5516,8
669,863,812,14740,-5384,5208,8
669,863,813,15084,-5416,5404,8
669,863,813,14856,-4892,5272,8
672,864,813,15352,-5488,5588,8
670,863,813,14564,-5524,5056,8
669,864,813,14752,-5228,5096,8
669,863,811,15056,-5320,4908,8
669,863,808,14740,-5400,4832,8
669,863,810,15104,-5416,5124,8
669,864,810,14960,-5996,4996,8
670,863,813,15104,-5512,5100,8
671,864,815,14952,-5864,5604,8
670,863,813,14820,-5012,6140,8
669,863,814,14808,-5480,5580,8
670,863,812,15132,-4944,6888,8
670,863,814,14560,-4728,5476,8
670,863,813,15204,-3468,4236,8
667,863,813,17412,-2904,4140,8
668,863,814,15612,-2936,3344,8
670,863,814,15868,-4036,3828,8
671,863,813,15784,-4360,3264,8
671,863,814,15756,-4232,4144,8
671,863,814,16064,-3964,3556,8
671,863,813,15704,-4380,4096,8
671,863,813,15564,-4504,5556,8
670,863,814,15684,-3832,4852,8
670,864,813,15964,-4256,4864,8
670,863,813,15728,-3976,4800,8
670,863,814,15600,-3584,4732,8
670,864,814,15348,-3144,5068,8
669,864,813,15172,-2688,5280,8
669,863,814,16448,-2268,3880,8
669,864,814,16100,-3152,4268,8
669,863,812,15988,-2384,4284,8
669,864,813,15744,-2228,4148,8
669,863,814,16148,-2608,4424,8
669,863,813,15556,-2800,4196,8
669,864,813,15752,-2372,4344,8
669,863,813,15816,-2556,4744,8
669,863,813,15572,-2704,4432,8
668,863,813,15484,-2964,4584,8
668,863,813,15696,-2676,4524,8
669,863,814,15632,-3520,5404,8
668,863,813,15612,-3028,4816,8
668,863,813,16144,-3012,5052,8
668,863,814,15720,-3412,4872,8
668,863,813,15608,-4132,5164,8
668,864,812,15276,-4272,5344,8
668,863,812,14980,-5052,5696,8
668,863,813,15136,-3200,5004,8
668,863,812,14932,-4620,5340,8
668,863,812,15112,-4512,5436,8
668,863,813,15132,-4472,5932,8
668,863,814,15104,-4936,5452,8
668,863,813,14612,-4992,5564,8
668,863,814,13840,-7292,5672,8
668,863,815,12792,-7876,4900,8
668,864,814,13832,-7724,5796,8
668,864,815,14352,-5688,5784,8
668,865,816,14608,-5352,5764,8
668,864,814,14716,-5112,5860,8
668,864,816,14880,-4060,5632,8
668,864,817,15032,-3988,6064,8
668,864,817,15040,-4640,6408,8
668,864,816,14796,-4516,6036,8
668,864,816,15084,-3332,5864,8
668,864,817,15204,-4292,6004,8
668,864,816,14152,-2940,5224,8
668,864,816,15056,-4160,6448,8
668,864,817,15176,-3876,6152,8
668,864,817,14696,-3076,6012,8
668,864,816,14464,-3888,6736,8
668,864,816,14288,-4020,7484,8
668,864,817,13576,-4048,8004,8
669,864,816,13436,-4420,8568,8
669,864,816,13908,-4044,8700,8
668,864,817,13908,-3620,8480,8
669,864,816,13892,-2964,8652,8
668,864,816,14124,-2712,7860,8
668,864,816,14384,-2424,6628,8
668,864,817,14924,-2340,6680,8
669,864,816,15012,-2864,6884,8
669,864,816,15148,-2704,7080,8
668,864,817,15240,-1944,6484,8
668,864,817,14564,-2828,6136,8
668,864,816,14892,-1684,6836,8
668,864,816,14872,-1488,7160,8
668,864,817,14928,-1732,7888,8
667,864,816,14504,-1448,7636,8
667,864,815,14240,-1848,8160,8
667,864,816,14196,-1848,8352,8
667,864,816,13704,-1468,8600,8
667,864,814,13656,-2312,9652,8
667,864,815,13852,-2152,8664,8
667,864,816,13492,-2512,9364,8
667,864,816,13116,-1768,9108,8
667,864,816,13352,-1556,9412,8
667,864,818,13464,-1480,9452,8
667,864,818,13820,-1964,9052,8
667,864,817,13276,-2288,9956,8
667,864,817,13364,-1800,9328,8
667,864,818,12804,-1964,9732,8
667,864,818,12772,-2432,9708,8
667,864,817,12840,-2140,9376,8
667,865,818,13020,-2068,9588,8
667,864,817,13260,-2940,9532,8
667,865,817,13384,-3324,8968,8
667,865,817,14308,-2368,8364,8
666,864,817,14416,-2728,7776,8
666,864,816,14516,-2340,8104,8
666,864,815,14948,-2052,7220,8
666,864,816,15080,-2592,7508,8
666,864,816,15072,-2108,5912,8
666,864,815,15196,-2448,6080,8
666,865,815,15252,-1984,6576,8
666,865,817,15332,-2204,7360,8
666,866,816,15552,-1712,6812,8
666,866,815,15184,-1700,6180,8
666,866,815,15588,-864,4740,8
666,865,816,15652,-1604,4320,8
666,866,815,16308,-1568,4348,8
666,865,815,16220,-948,4028,8
666,865,816,15996,-840,4136,8
667,865,816,16084,-1936,4296,8
667,864,815,16500,-872,5008,8
666,864,815,16188,-1416,3724,8
666,864,816,15440,-1796,3764,8
667,864,815,15728,-2572,2952,8
667,864,814,16172,-644,4240,8
667,864,815,16100,-464,3796,8
667,864,815,16468,-436,2492,8
667,864,814,16700,-1232,3384,8
668,864,814,16872,-2016,3088,8
668,864,815,16908,-1020,2692,8
667,864,815,16436,-2052,2844,8
667,865,814,16328,-2920,3348,8
667,864,816,15984,-2880,3856,8
666,864,819,16212,-2584,2504,8
666,865,820,15672,-3792,4228,8
667,864,821,16404,-3524,3960,8
667,864,822,16104,-2044,3796,8
666,864,821,16472,-2296,4192,8
667,864,821,16000,-3288,4336,8
667,864,821,15872,-2732,3964,8
666,864,821,15576,-3860,4752,8
666,864,821,15372,-3396,3380,8
666,864,820,15448,-4816,4432,8
666,864,820,15132,-5060,4212,8
666,864,820,15156,-5024,4032,8
666,864,820,15180,-5796,4604,8
666,864,819,14948,-5824,4624,8
666,864,819,15136,-5908,4592,8
666,864,819,15076,-5168,3540,8
666,864,818,15640,-5548,3504,8
667,864,818,15496,-5660,3544,8
666,864,818,15540,-4976,3532,8
667,864,818,15696,-5472,2840,8
667,864,817,15992,-3480,1844,8
667,864,817,16672,-3952,1740,8
667,864,818,16432,-4904,2436,8
667,863,818,16008,-4128,2476,8
668,863,817,16628,-4192,1960,8
667,864,817,16080,-3992,1952,8
667,864,818,16536,-2848,2528,8
667,863,818,16420,-2892,2296,8
667,864,816,16104,-3212,2440,8
668,864,817,16308,-2716,3220,8
668,864,818,16344,-864,2036,8
668,864,817,16872,-412,3400,8
668,864,816,16540,-1408,2572,8
668,864,817,16528,460,2980,8
667,864,818,16312,928,3380,8
667,863,816,15916,-628,4332,8
667,863,816,16392,-508,4240,8
667,863,817,16748,-388,4900,8
667,863,817,15488,-428,4576,8
667,863,816,16144,-160,5412,8
667,863,816,15648,-1224,5988,8
666,863,817,15540,-792,5456,8
667,863,817,15932,-648,4916,8
667,863,817,15820,-788,6088,8
666,863,818,15392,-556,5156,8
667,863,820,16004,-192,6036,8
667,863,820,15772,-316,5332,8
668,863,818,15824,636,5136,8
667,863,819,16184,864,4920,8
668,864,819,16380,1244,3752,8
668,865,821,16372,1752,3144,8
669,864,820,16656,1128,3220,8
669,864,821,16220,1320,3140,8
669,864,822,16312,1052,3400,8
668,864,821,16452,2700,3264,8
668,864,820,16176,1612,3432,8
668,864,821,16192,2056,4084,8
668,865,822,16212,2488,3504,8
668,865,822,16080,2236,3756,8
668,864,821,15924,2264,4336,8
668,864,823,16004,1912,4464,8
668,864,823,16236,1880,4580,8
667,865,821,16000,1332,4888,8
668,865,820,16032,1828,4048,8
668,864,821,16956,548,5820,8
667,864,821,16256,1824,3644,8
667,864,820,16020,1992,4432,8
667,864,820,16100,952,5600,8
667,864,820,15544,600,5788,8
667,864,820,15564,404,6520,8
667,864,819,15568,696,5812,8
667,864,819,15556,-212,7164,8
667,864,820,15720,452,6152,8
667,864,819,15212,1948,6412,8
667,863,818,15820,2388,5084,8
668,862,817,15056,4192,4788,8
667,861,817,15748,2580,4700,8
668,860,816,16032,2000,3880,8
667,860,815,16040,2160,3804,8
667,860,815,16160,1140,4336,8
667,860,816,16164,928,4724,8
667,860,815,16284,940,4072,8
667,860,814,15844,556,4668,8
667,860,815,16084,280,5724,8
667,860,817,16392,648,4704,8
667,860,818,15712,396,4744,8
667,860,817,15844,-492,4220,8
667,860,819,16144,-916,4932,8
667,860,819,15580,-2144,5588,8
667,860,818,15116,-3536,6972,8
667,860,818,14372,-3384,7396,8
667,861,819,13888,-3504,7800,8
667,860,819,14180,-3024,7900,8
667,860,818,14172,-3440,7364,8
667,860,818,14484,-3420,7540,8
667,861,819,14608,-3716,7496,8
667,860,819,14180,-3712,6280,8
667,861,818,14656,-5104,7080,8
668,860,818,14708,-4808,5936,8
667,861,819,14876,-5008,6156,8
667,861,818,14628,-5924,5872,8
667,860,817,14580,-5080,4508,8
667,861,818,15440,-4904,3680,8
667,861,818,15196,-5080,4260,8
667,860,818,15680,-5060,4640,8
667,861,818,15284,-4912,4248,8
667,861,818,15056,-5132,4208,8
667,861,819,15320,-4996,3260,8
667,861,819,15708,-3476,4968,8
667,861,817,15912,-3292,4268,8
667,861,818,15428,-3128,3948,8
667,861,819,16012,-2828,4060,8
667,861,818,16340,-2464,5076,8
668,861,817,15848,-2024,4444,8
668,861,817,16064,-1692,5324,8
668,861,818,15740,-1056,4964,8
669,861,818,15668,-1120,5592,8
668,861,817,15352,-984,5728,8
668,861,817,15660,-660,5960,8
667,861,818,15568,-596,5892,8
667,862,817,15944,-364,5568,8
667,861,817,15732,-424,5504,8
667,861,816,15808,336,5632,8
667,861,817,15748,604,5972,8
667,861,818,15644,36,5792,8
667,861,817,16196,396,4900,8
669,861,817,16260,276,4492,8
670,861,818,16116,1584,2872,8
669,861,819,16140,1136,3148,8
668,861,819,16500,1392,3524,8
668,861,818,16116,2292,3244,8
667,861,819,16512,2528,2908,8
667,861,820,16576,1800,3344,8
667,861,818,16600,1268,2368,8
667,861,818,16012,244,3040,8
667,860,820,16680,132,3208,8
666,861,820,16008,-1204,3392,8
666,861,819,16024,-1268,4208,8
666,861,818,15768,-1632,4768,8
666,861,818,15816,-968,5552,8
666,861,820,15628,-1832,5608,8
666,861,820,15500,-1328,5600,8
666,861,820,15648,-1644,6292,8
666,861,821,14500,-800,6648,8
666,861,821,14812,-1560,6876,8
666,861,822,14744,-1956,8220,8
666,861,821,14576,-2920,7500,8
666,861,820,14700,-3456,6712,8
666,861,821,14936,-3652,5904,8
666,861,821,15512,-4480,5136,8
667,861,820,15084,-4496,4640,8
667,861,820,15068,-5076,3952,8
666,861,819,15700,-5652,3732,8
666,861,820,15524,-5900,3360,8
666,861,819,15228,-5080,4016,8
667,861,819,16404,-4472,3296,8
666,861,820,15460,-4360,5320,8
666,861,821,15688,-2620,5384,8
666,861,821,15456,-900,6880,8
666,861,821,15456,-848,5896,8
667,861,821,15692,440,3012,8
667,861,822,16652,796,2936,8
668,860,823,16640,808,1860,8
667,861,822,16792,816,2580,8
667,861,822,16296,1852,2968,8
667,861,822,16368,1440,4064,8
666,862,823,16500,528,4528,8
666,862,823,16356,288,3720,8
668,861,822,16264,-384,4364,8
667,861,824,15640,-1100,5304,8
667,861,826,15824,-1644,5572,8
667,861,827,15416,-2688,5856,8
666,861,828,15196,-3196,5328,8
666,861,827,15040,-4404,6320,8
666,861,826,14668,-6000,5220,8
666,861,827,14912,-3548,5724,8
667,861,828,15040,-3044,6152,8
666,861,827,14688,-2616,6772,8
666,861,827,14748,-2452,5784,8
665,861,827,14652,-1636,8504,8
665,861,829,13984,-1728,9864,8
666,861,832,13532,-2616,9820,8
666,862,832,14496,-1232,8416,8
666,862,832,14032,-3760,9772,8
666,861,831,13260,-2344,8404,8
666,861,832,13480,-3196,8856,8
666,861,831,12952,-4064,9352,8
667,862,830,13048,-5528,9448,8
667,861,828,13160,-4472,8236,8
667,861,828,13116,-4640,8820,8
667,861,830,13176,-4936,8928,8
667,861,830,12972,-4384,8880,8
667,861,830,13116,-4696,8848,8
667,861,829,12744,-4728,9132,8
667,861,830,12876,-5272,9364,8
667,861,830,12660,-4664,8980,8
666,862,830,12472,-5544,9540,8
667,861,828,12336,-5232,9464,8
666,861,827,12236,-5672,10252,8
667,862,828,12252,-5000,9668,8
667,862,827,12056,-5488,9980,8
667,862,826,12072,-5088,9792,8
667,862,826,12440,-4648,9156,8
667,862,825,12264,-6008,9084,8
667,862,825,11724,-5376,9348,8
667,862,825,12188,-5852,9364,8
668,862,825,12900,-4560,9240,8
668,862,824,12944,-3664,7908,8
668,861,823,14048,-3332,8000,8
668,861,822,13708,-3364,7260,8
668,861,824,14020,-3444,7900,8
668,861,825,14452,-2960,8204,8
668,861,824,14212,-3876,7660,8
667,861,822,14188,-2700,7364,8
667,861,822,14520,-3864,6912,8
668,861,824,14420,-4724,7848,8
667,861,824,14048,-3344,8528,8
667,861,823,14516,-3712,6496,8
667,861,822,14892,-2824,6000,8
667,861,822,15180,-3092,5528,8
667,861,823,15444,-2636,5844,8
667,861,824,15380,-2300,5808,8
666,861,825,15844,-1792,5928,8
666,861,826,15768,-1844,5688,8
667,861,825,16164,-1476,5344,8
666,861,825,15472,-2180,5732,8
668,862,825,15876,-1828,5328,8
667,861,824,15088,-1688,6004,8
667,861,824,15532,-2204,6560,8
667,861,823,14744,-1432,6024,8
667,861,822,15028,-2008,6964,8
667,861,822,15004,-1788,7468,8
667,861,822,14768,-1732,6836,8
667,861,823,14700,-1004,6260,8
667,861,822,15736,-1812,6804,8
667,861,821,15184,-2128,6436,8
667,861,820,15668,-1232,6620,8
667,861,821,15128,-1220,5696,8
667,861,822,15428,-1140,6536,8
666,861,822,16492,-1568,5976,8
667,861,822,15616,-1048,5756,8
666,861,821,15184,-608,6200,8
667,861,821,14960,-284,6336,8
666,861,822,15448,-1620,5820,8
667,861,822,15876,-2396,5940,8
667,861,823,15440,-2844,4792,8
667,861,822,15492,-2624,4272,8
667,861,821,15488,-4164,4572,8
666,861,821,15604,-5904,4420,8
667,861,821,14636,-5060,4336,8
667,861,821,14680,-4352,5284,8
667,861,821,14332,-3900,6076,8
667,861,822,14784,-4960,5652,8
666,861,823,15372,-4492,4524,8
666,861,824,14900,-4872,4424,8
667,861,825,15612,-5256,4620,8
666,861,827,15392,-4840,3872,8
667,861,826,15208,-4856,4028,8
667,861,826,15336,-5192,4060,8
667,861,826,15224,-5336,3828,8
667,861,824,15564,-5516,4064,8
667,861,824,15380,-5096,4240,8
668,861,824,15336,-5036,2924,8
668,861,825,15616,-5464,2668,8
668,861,825,15592,-5972,2920,8
668,861,825,15472,-5964,3048,8
668,861,825,16060,-5852,3208,8
668,861,825,16288,-5144,2196,8
668,861,826,15848,-4608,2412,8
668,861,827,15732,-2712,2976,8
668,861,828,16192,-2308,2584,8
668,861,827,16500,-2768,3536,8
668,861,827,16184,-2144,3104,8
668,861,826,16472,-2636,4088,8
668,861,827,16388,-2220,3804,8
667,861,827,16024,-2744,4776,8
668,861,827,16020,-1780,3288,8
668,861,826,15928,-1880,4320,8
669,861,826,15724,-2100,5072,8
668,861,824,15776,-1208,5464,8
668,861,824,15672,-1456,5452,8
668,861,825,15460,-1496,5120,8
668,861,825,15952,-428,4792,8
668,860,825,15952,-1288,4556,8
667,859,824,16468,-1280,5680,8
669,859,823,15516,52,5544,8
669,860,823,15272,-1168,6128,8
668,860,823,14800,-1916,7804,8
668,859,824,14788,-1960,7904,8
668,859,824,14024,-1308,7832,8
668,859,823,14212,-1012,8328,8
667,860,822,14020,-1696,8664,8
667,860,821,13984,-1480,8268,8
668,859,821,14268,-1936,8124,8
667,860,823,14236,-1640,6332,8
667,859,827,14548,-2344,7232,8
667,860,828,14768,-3112,7628,8
667,860,830,14776,-2424,6960,8
667,860,831,15080,-1144,7228,8
667,860,833,15036,-780,6288,8
667,859,834,15964,-916,5496,8
668,859,835,16040,-1484,5684,8
667,860,833,15032,-1808,6180,8
667,859,832,15080,-548,6580,8
667,860,833,15368,-1228,6220,8
667,859,832,15376,-736,6760,8
667,860,834,15728,-200,6064,8
667,859,834,16276,-460,7004,8
667,860,834,14700,540,6896,8
667,860,833,14624,-704,7652,8
667,859,832,14244,-1028,8116,8
667,860,831,13736,-972,8276,8
667,860,831,13676,-1272,8336,8
666,860,831,14080,-1976,9216,8
667,859,830,14996,-2100,7456,8
666,860,830,14952,488,8020,8
666,860,829,14228,812,8200,8
666,860,829,14972,588,7500,8
666,860,830,14360,-672,8084,8
666,859,829,13888,-1116,8608,8
666,859,829,13728,-3428,8396,8
666,859,828,14016,-4144,7436,8
666,860,828,14516,-5412,7088,8
666,860,829,15372,-4652,5296,8
666,860,829,15044,-5232,5348,8
666,860,828,14856,-5496,4756,8
666,860,827,14888,-5852,4520,8
666,859,826,14564,-6004,5232,8
666,860,827,14424,-6712,4752,8
666,860,827,14364,-7060,5656,8
666,859,826,14152,-7088,6492,8
666,860,825,12732,-7300,5892,8
666,859,824,11624,-8636,5992,8
666,860,825,11468,-9140,8048,8
666,860,824,12876,-8384,7328,8
666,860,823,13252,-7064,5936,8
666,860,822,13908,-7452,6032,8
666,860,822,14396,-5804,6600,8
666,860,823,14184,-6036,6752,8
666,859,823,13592,-5968,7224,8
666,860,822,13456,-6204,7488,8
666,859,822,12212,-7520,8168,8
666,859,824,11548,-8764,8992,8
666,859,826,11956,-8184,7544,8
666,860,826,11092,-8116,8156,8
666,859,824,11652,-7884,9352,8
665,859,825,11684,-6932,9412,8
665,859,826,10548,-8704,10184,8
665,859,826,10484,-9120,8756,8
665,859,827,10500,-9440,8956,8
666,859,825,10056,-10176,8096,8
666,859,825,12440,-8872,6852,8
665,860,826,12624,-9104,6212,8
666,859,826,13372,-7948,4868,8
667,859,825,13864,-6976,5088,8
666,859,826,13488,-8324,4740,8
666,859,825,14392,-7388,4256,8
666,859,826,14500,-7728,4696,8
666,859,825,14400,-6864,4216,8
666,859,823,14488,-5704,4912,8
666,859,823,14436,-6636,4388,8
666,859,824,14800,-6520,4660,8
666,859,824,14516,-6460,4384,8
666,859,823,14772,-6220,4564,8
666,859,822,14996,-6188,4396,8
666,860,822,14820,-5660,4492,8
666,860,823,15264,-5036,4984,8
666,860,822,15204,-4952,5344,8
666,859,821,15004,-4612,4896,8
666,859,821,15328,-4296,5256,8
666,859,822,15368,-4048,5116,8
666,860,821,15364,-4028,5296,8
666,859,820,15320,-3776,5260,8
666,859,820,15292,-3208,5060,8
666,859,821,15612,-3548,5436,8
666,859,821,15636,-2916,4996,8
666,859,819,15348,-2652,5088,8
666,859,819,15676,-2636,5444,8
666,859,820,15596,-2228,5024,8
667,859,819,15612,-2316,5408,8
666,859,819,15632,-2056,5244,8
666,859,820,15820,-1676,5500,8
667,859,822,16056,-1532,5420,8
668,859,824,15864,-956,5328,8
670,859,826,15592,-1088,5580,8
669,860,825,15840,-876,5328,8
670,860,827,15660,-1408,5804,8
670,859,830,15424,-1092,5728,8
669,859,829,15648,-900,5356,8
669,859,827,15424,-1492,5896,8
669,859,827,15848,-1016,5688,8
669,859,827,15600,-1400,5656,8
669,859,827,15456,-508,5300,8
669,859,826,15768,-792,5528,8
669,859,824,15380,-544,5868,8
669,859,825,15720,-584,5648,8
669,859,825,15912,-224,5832,8
669,859,824,15676,-88,5772,8
669,859,823,15460,156,4852,8
668,859,824,15252,1016,4516,8
668,859,826,15932,276,5412,8
668,859,825,15940,-216,5816,8
668,859,824,15564,-64,5916,8
668,859,824,15948,700,4880,8
668,859,824,15460,44,5764,8
668,859,824,14900,2192,6412,8
668,859,824,15376,988,6352,8
668,860,822,15196,1396,5772,8
668,859,823,15304,1672,6308,8
668,859,823,15380,1780,6892,8
668,859,822,15128,1508,6432,8
668,859,821,14916,888,6944,8
667,859,821,15884,896,6676,8
667,859,823,15400,576,6200,8
667,858,823,15376,556,6324,8
667,859,822,15276,308,6480,8
667,859,822,15652,600,6016,8
667,859,824,15328,860,6524,8
667,859,823,15428,-260,6532,8
667,858,822,15460,-368,6452,8
667,859,821,15404,-188,5800,8
667,859,821,15328,-1404,6304,8
667,858,821,15348,-1204,5476,8
667,858,820,15256,-2584,6640,8
667,858,820,15188,-2848,5840,8
667,859,823,15472,-2840,5392,8
667,859,828,15756,-4544,4104,8
667,859,830,15540,-4464,4400,8
667,859,827,15528,-4300,3756,8
667,858,826,15500,-4440,3896,8
667,859,826,15780,-4668,3968,8
667,859,826,15856,-4560,3588,8
661,818,779,16656,-1360,2368,15
661,817,778,16632,-1464,2516,15
661,816,777,16716,-1516,2720,15
661,816,776,16408,-1388,2512,15
661,815,779,16440,-1588,2628,15
662,816,779,16556,-1168,2620,15
662,815,776,16592,-1832,2512,15
662,815,771,16480,-2668,2824,15
662,816,776,16100,-3540,3116,15
662,815,776,16108,-3860,3240,15
662,815,777,16024,-3732,3192,15
662,815,779,15728,-3984,3604,15
662,815,777,15732,-4304,3468,15
662,816,776,15740,-4920,3732,15
662,815,770,15720,-5272,3300,15
662,816,779,15620,-4768,3716,15
662,816,776,15652,-5016,3344,15
662,815,777,15916,-4900,3152,15
662,816,777,15792,-4516,3128,15
662,816,777,15988,-3276,3212,15
663,817,778,16876,-1028,3956,15
663,817,777,16252,-936,3832,15
665,817,779,16516,480,2956,15
663,817,778,16772,-384,2704,15
663,817,777,16476,-1112,2300,15
664,817,778,16448,-1168,2392,15
663,817,776,16668,-1644,2788,15
663,817,777,16424,-1404,2848,15
662,816,777,16336,-964,2612,15
662,816,777,16312,-248,2128,15
662,816,778,16556,-1144,3248,15
662,816,778,16580,-1340,3036,15
662,816,778,16380,-720,3840,15
663,816,778,16200,-472,4956,15
662,816,778,15972,544,4316,15
662,817,778,16072,400,4464,15
662,817,778,15968,328,3732,15
662,816,778,16780,-212,3756,15
664,816,778,16308,-1432,3856,15
663,816,778,16280,-1864,2896,15
663,816,778,16492,-1828,2844,15
663,816,777,16328,-1848,3240,15
663,816,779,16036,-1976,2696,15
662,816,777,16572,-1656,2592,15
663,817,778,16524,-1888,2608,15
663,817,778,16704,-2224,3124,15
662,817,778,16448,-2220,2720,15
663,816,778,16684,-2620,2696,15
662,817,778,16404,-2548,3444,15
662,817,778,16364,-2532,2368,15
662,817,778,16308,-2232,2688,15
662,817,777,16620,-1896,2684,15
663,817,778,16204,-2160,3560,15
664,817,777,16568,-1584,3292,15
663,817,778,16024,-1640,3252,15
663,816,779,16420,-1348,3100,15
664,816,778,16412,-1456,3588,15
663,816,779,16672,-288,3572,15
663,816,778,16460,660,3684,15
664,816,779,16136,1372,3172,15
662,817,779,16008,1852,3780,15
662,816,778,16608,1528,4104,15
662,817,780,16596,848,3268,15
662,817,779,16480,1368,3604,15
663,817,782,16456,2072,3288,15
663,817,781,16512,2044,2776,15
663,817,781,16636,1512,2760,15
663,818,782,16248,2008,2688,15
663,817,781,15952,1832,1836,15
663,817,782,16332,184,3332,15
663,816,782,16504,528,2680,15
662,817,782,16756,552,2892,15
663,817,783,16420,-20,3800,15
663,817,782,16296,-188,4204,15
662,817,783,16300,-284,3688,15
662,817,782,16304,-468,4116,15
662,817,782,16220,-412,3636,15
662,817,783,16008,-836,4588,15
662,817,783,15812,-1296,3884,15
662,817,783,16496,-1788,4204,15
662,817,784,15888,-1108,4528,15
662,818,784,15836,-1172,4584,15
662,817,785,15732,-1192,5312,15
662,817,785,15880,-144,4896,15
662,817,786,15684,-564,5396,15
662,816,786,16256,836,4596,15
662,817,786,16208,620,4320,15
662,818,788,16048,456,4284,15
662,817,787,16380,136,4872,15
662,817,788,15612,-216,5376,15
662,818,788,16108,-624,5120,15
662,817,787,15820,72,5048,15
662,818,788,15992,-120,5108,15
662,817,787,15892,-468,4532,15
662,817,788,15880,-120,4668,15
662,818,788,16268,-164,4784,15
662,818,787,15892,328,3824,15
662,818,789,16136,252,4144,15
662,818,788,16252,632,4824,15
662,818,789,15964,860,4320,15
662,818,791,15912,1488,4716,15
662,818,793,16048,968,4756,15
662,817,796,15544,1616,5088,15
662,817,794,16004,1312,5204,15
662,818,794,15752,1544,4800,15
662,818,795,15728,1080,5432,15
662,818,794,15836,668,5512,15
662,817,795,15584,756,5680,15
662,817,793,15600,-112,5804,15
662,817,793,15820,560,5856,15
662,817,793,15496,1056,5456,15
662,818,791,15692,724,5772,15
662,817,792,15892,944,5488,15
662,817,791,15764,476,6124,15
662,817,791,15744,1124,5636,15
662,817,792,15680,1112,5284,15
662,817,790,15640,668,5636,15
662,817,791,15820,568,5680,15
662,817,790,15776,456,5144,15
662,817,790,15660,1100,6116,15
662,817,790,15100,304,5800,15
662,817,789,15224,-688,6040,15
662,817,790,15196,-1052,5596,15
662,817,788,15632,-1540,5588,15
662,817,789,15640,-2096,5324,15
661,817,789,16136,-2196,4488,15
662,817,788,15964,-2144,4248,15
662,817,789,16324,-1976,3584,15
662,817,788,16300,-2132,3096,15
662,817,789,16032,-2168,2552,15
662,817,789,16396,-1340,3264,15
664,817,788,16432,-1140,2980,15
662,817,789,16672,-60,3280,15
663,817,788,14816,1156,4604,15
663,818,788,16708,620,3324,15
662,818,788,16628,948,3084,15
662,818,787,16296,816,3980,15
662,818,788,15788,1644,3296,15
664,818,788,15268,1700,5676,15
666,817,790,14408,2156,7152,15
665,817,790,14136,1184,8512,15
667,816,789,14120,1968,9368,15
664,817,790,13688,1316,9992,15
665,817,791,13120,3380,9692,15
662,818,791,13028,2580,10364,15
662,817,791,12128,1640,10600,15
662,818,791,12084,-376,10596,15
663,817,793,12760,-148,10044,15
662,817,793,13528,-244,9700,15
663,817,793,14368,308,8984,15
662,818,794,14964,-196,6776,15
662,817,793,15656,-1584,6604,15
662,817,794,15400,-1996,4772,15
662,817,793,16468,-2396,3924,15
662,818,794,16604,-1724,3616,15
661,818,793,15372,-536,980,15
661,818,792,16096,-1336,4216,15
661,818,793,16220,-196,3668,15
662,818,792,16012,-1692,2736,15
661,818,792,16284,-2516,3172,15
661,818,792,15972,-2352,2856,15
661,818,791,16224,-3200,3548,15
661,818,792,15976,-2620,2292,15
661,819,791,16612,-2768,1432,15
661,818,791,16944,-1956,1776,15
661,818,791,16468,-2108,1576,15
662,818,790,16992,-2076,1960,15
662,818,791,16844,-2176,1196,15
